2.70,2.98,3.21,3.34,3.41,3.58,3.59,3.65,3.67,3.87,4.42,4.63,4.93,4.94,5.54,5.84
23.78,23.94,24.61,26.81,28.96,31.29,35.70,36.76,46.02,46.56,47.74,52.14,55.18,56.44,57.41,60.99
52.56,60.49,64.16,64.18,64.38,64.76,66.01,72.87,82.15,110.53,119.79,120.22,123.84,124.76,130.18,136.01
99.71,100.37,100.62,102.92,103.32,108.23,108.24,113.97,115.58,220.20,236.09,243.08,251.27,252.08,262.81,277.93
107.45,131.31,132.27,137.71,141.24,147.54,156.93,159.67,164.87,373.14,408.43,416.89,423.67,426.14,430.01,443.85
338.10,358.16,389.01,394.39,397.51,397.67,406.36,429.24,434.54,692.93,773.70,794.07,841.93,885.11,898.86,945.44
