,loss,test_loss,acc,test_acc
0,1.3430378598291517,1.1336740498669482,0.551528878822197,0.7861834654586637
1,1.1073856100368038,1.0895200946192811,0.8019630049075123,0.8170630426576067
2,1.0587348540623982,1.0346935247453515,0.8480181200453001,0.8719516798791997
3,1.039929975202118,1.0248274477783608,0.8668931672329181,0.8811627029067572
4,1.0341044131684418,1.0202610672672014,0.871045677614194,0.884333710834277
5,1.0290252058114406,1.0247456539368285,0.876481691204228,0.8798036995092487
6,1.0301806748201305,1.018810265450086,0.8741411853529634,0.8863722159305398
7,1.024185083626549,1.0228461080415236,0.8805587013967535,0.8822952057380143
8,1.0238676200742307,1.01482251473671,0.880483201208003,0.8893922234805587
9,1.0200104930838525,1.0160970840477137,0.884333710834277,0.8881087202718007
10,1.0211667634438777,1.011153380939926,0.883352208380521,0.8933937334843337
11,1.02142586224321,1.0097637192350655,0.883352208380521,0.8942242355605889
12,1.015522566250557,1.0105933722666496,0.8885617214043036,0.8936957342393356
13,1.0155066087626028,1.016521782402831,0.8885617214043036,0.8872782181955455
14,1.0158643277658932,1.0118567858629182,0.888486221215553,0.8920347300868252
15,1.014726619357648,1.0114980951887398,0.8894677236693092,0.892487731219328
16,1.0148375844897854,1.0098105558162727,0.8882597206493016,0.8933937334843337
17,1.0156489735928134,1.0084709437285069,0.8875802189505474,0.8958097395243488
18,1.0118444723207594,1.025188970968919,0.891355228388071,0.877916194790487
19,1.0105931263614967,1.0035403928031092,0.8931672329180823,0.9002642506606267
20,1.0099526514177737,1.0083230211251024,0.8934692336730842,0.8954322385805965
21,1.0099982399007548,1.0071397494290761,0.8931672329180823,0.8954322385805965
22,1.0064710584527627,1.0028272972302736,0.8965647414118535,0.9005662514156285
23,1.0065802475392531,1.0046777949816939,0.8965647414118535,0.899358248395621
24,1.0072422324171388,1.0084280183061884,0.8957342393355984,0.8942997357493394
25,1.011457458210452,1.0063707893309386,0.8921102302755757,0.8973197432993583
26,1.006797810971449,1.0032423829686814,0.8960362400906002,0.9007927519818799
27,1.0067289651591997,1.004876136203895,0.8961117402793507,0.8977727444318611
28,0.9788339973071923,0.959365197137934,0.9254813137032842,0.9458663646659117
29,0.9644747838593911,0.9583899440684757,0.94080785201963,0.9467723669309174
