,loss,test_loss,acc,test_acc
104,0.9744266945382823,0.9799807584228147,0.9268403171007927,0.9211023027557569
105,0.9737649205802144,0.9790631849408725,0.9272933182332956,0.9221593053982635
106,0.9742043515046438,0.9788352061009061,0.9272178180445451,0.9230653076632691
107,0.9742097952515607,0.9776345413664113,0.9271423178557946,0.9238203095507739
108,0.9744789709791469,0.9789666556505765,0.9269158172895432,0.922083805209513
109,0.9746531989551397,0.9780125499923448,0.9266138165345413,0.9229898074745186
110,0.9742723664511805,0.9778336410361211,0.9270668176670441,0.9240468101170253
111,0.9742607164786058,0.9794040813250242,0.9270668176670441,0.9216308040770101
112,0.9736017885703395,0.9770290811280697,0.9278973197432994,0.9238203095507739
113,0.9722967614298281,0.9768439594674225,0.9290298225745565,0.9240468101170253
114,0.9735355852306753,0.9769446609388803,0.927670819177048,0.9245753114382786
115,0.9740033119484999,0.9780462660651276,0.927519818799547,0.9231408078520197
116,0.9726216644768554,0.9759048122714683,0.928652321630804,0.9254813137032842
117,0.9724753848884417,0.9758576994068957,0.9287278218195546,0.9254813137032842
118,0.9719730817177445,0.9767382945415478,0.9295583238958097,0.9248773121932805
119,0.9724529441716014,0.9820003181264021,0.9288033220083051,0.9198942997357493
120,0.9725904674921635,0.9787336466968923,0.9288033220083051,0.9226123065307663
121,0.9738188463708629,0.9782976706822714,0.9274443186107966,0.9232918082295206
122,0.9722098014204974,0.9756663084606042,0.9294828237070593,0.9252548131370328
123,0.9712863918663799,0.9760493415853252,0.9300868252170631,0.9251793129482824
124,0.9716885730552213,0.9857548493981937,0.9294073235183088,0.9155907889769724
125,0.9714959648208342,0.9763520259212181,0.9297848244620611,0.9247263118157796
126,0.9733880709334848,0.9771743316005393,0.9278218195545489,0.9241978104945262
127,0.9704961098622584,0.9770776664001354,0.9308418271045678,0.9241978104945262
128,0.970641302169809,0.9773543632548788,0.9304643261608154,0.9238958097395243
129,0.9712329776102794,0.9775261412496152,0.9300113250283125,0.9238958097395243
130,0.9713192773613952,0.9754257241021032,0.9300113250283125,0.9257833144582861
131,0.9722131934142919,0.9746712921322256,0.9291053227633069,0.9263873159682899
132,0.9717050518678583,0.9746501609898995,0.9296338240845602,0.9263118157795395
133,0.9708119805020411,0.9754856496617414,0.930388825972065,0.9257078142695356
134,0.9718731980104953,0.9755043273674693,0.9293318233295583,0.9251793129482824
135,0.9716836684855862,0.9751096102926466,0.9297093242733107,0.9260853152132881
136,0.9725524869518004,0.9758275721384131,0.9285768214420536,0.9254813137032842
137,0.9718916172854566,0.9747961025307144,0.9294828237070593,0.9263873159682899
138,0.9707079279249993,0.975916204965057,0.9305398263495659,0.9251793129482824
139,0.9717782008763097,0.9753633508647698,0.9291808229520574,0.9258588146470366
140,0.9723106275722024,0.9751922339920837,0.9288788221970555,0.9258588146470366
141,0.9702151455165108,0.9763165129267651,0.9310683276708192,0.9244998112495281
142,0.970011781235248,0.9750348453360479,0.9311438278595696,0.9265383163457909
143,0.969726049957644,0.9762748020570635,0.9315213288033221,0.9253303133257833
144,0.9689779481738086,0.9756027442821558,0.9321253303133258,0.9257078142695356
145,0.9681585359112652,0.9733924980900713,0.9328803322008306,0.9281238203095508
146,0.9681619423023169,0.9727594378777749,0.9330313325783315,0.9285768214420536
147,0.9679126994333406,0.9729276031687639,0.9334088335220838,0.9283503208758022
148,0.9680570083251898,0.9730409743705234,0.9334843337108343,0.9279728199320498
149,0.9694197386647192,0.9756557188460216,0.9318233295583239,0.9261608154020385
150,0.9679109118698875,0.9725921855168642,0.9334843337108343,0.9281238203095508
151,0.9673912194040086,0.9723609395073232,0.934088335220838,0.9288033220083051
152,0.9663897474894777,0.9737958094636023,0.9348433371083428,0.927519818799547
153,0.9666395375981999,0.973044234485442,0.9346168365420914,0.9281993204983012
154,0.967930070012088,0.9738701131320806,0.9334088335220838,0.927519818799547
155,0.9657130608524102,0.971858377042024,0.935673839184598,0.9294073235183088
156,0.9665414888213798,0.9731037760702308,0.9346923367308418,0.9275953189882975
157,0.966860718773183,0.9724072950761675,0.9343148357870895,0.9288788221970555
158,0.9658297111734676,0.9713762624252246,0.935371838429596,0.9298603246508116
159,0.9662500232602087,0.9725524263393476,0.9352208380520951,0.928652321630804
160,0.9665780017053448,0.9733111111150272,0.9346923367308418,0.9281238203095508
161,0.9667946735154027,0.9714696467786595,0.9345413363533409,0.9297093242733107
162,0.9654360993760795,0.9719927378610712,0.9355983389958475,0.9290298225745565
163,0.9657152398772861,0.9711726205648431,0.9355983389958475,0.9295583238958097
164,0.9662469480060725,0.9715384103825703,0.9349943374858437,0.9295583238958097
165,0.9648068879825481,0.9715838440950366,0.9365043412608531,0.9292563231408079
166,0.9665047533558186,0.9727203686168229,0.9348433371083428,0.928652321630804
167,0.9665637230815519,0.9736328807429991,0.9346168365420914,0.9273688184220461
168,0.9662816751982279,0.9710396247497504,0.9351453378633446,0.9297093242733107
169,0.9649385696160044,0.9702120377245732,0.9360513401283503,0.9309173272933182
170,0.9643625319004059,0.9724846331105717,0.9369573423933559,0.9288033220083051
171,0.9650426734472819,0.9699233768930757,0.9365798414496036,0.9309928274820687
172,0.9643697273616053,0.9692061992659085,0.936806342015855,0.9320498301245753
173,0.9645162776184543,0.971051441874481,0.9367308418271045,0.9298603246508116
174,0.9642413494667569,0.9721421713126455,0.9367308418271045,0.9291053227633069
175,0.9656824302558161,0.9708782163795066,0.9354473386183465,0.9301623254058136
176,0.9647938381646566,0.9739741127272159,0.9364288410721027,0.9272933182332956
177,0.9648055133324315,0.9704347416974496,0.9362778406946017,0.9306153265383164
178,0.9635386121445808,0.9702289058390446,0.9377878444696112,0.9309173272933182
179,0.9646796024076029,0.9696741236580743,0.9365798414496036,0.9312193280483201
180,0.9633402398243043,0.9731668956613772,0.9379388448471121,0.9277463193657984
181,0.9324792725740424,0.92689806913984,0.971989429973575,0.9776519441298603
182,0.9206406701590129,0.9304077646870544,0.9845224613061533,0.9740279350698376
183,0.9196529643259187,0.9261175055722684,0.9853529633824084,0.9783314458286145
184,0.9175988123324759,0.9288836606746711,0.9871649679124198,0.9763684409211023
185,0.9169684264107026,0.925576984450437,0.9881464703661759,0.9790864477161193
186,0.9161842772062274,0.9245987821028429,0.9887504718761797,0.9806719516798792
187,0.9181633623325882,0.927447360638835,0.986862967157418,0.977123442808607
